candidate_id,material_id,composition,parent_structure_id,research_role,selection_category,tilt_pattern,nominal_tilt_deg,A_site_ordering,B_site_ordering,space_group,generation_method,actual_bob_mean_deg,actual_bob_std_deg,bo_length_mean_ang,bo_length_std_ang,minimum_distance_ang,structure_path
63470b2f660f1387211b8cd7_p03,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306178,5.62608962933928,1.916689049632053,0.004904881282861661,1.9097524999999989,step4/candidates/63470b2f660f1387211b8cd7_p03.cif
63470b2f660f1387211b8cd7_p04,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699305,11.073418124154239,1.9369791754864514,0.01925216686563539,1.9097524999999989,step4/candidates/63470b2f660f1387211b8cd7_p04.cif
63470b2f660f1387211b8cd7_p05,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.03698123125765085,1.930280936261341,0.0012492433098438831,1.9281226146299848,step4/candidates/63470b2f660f1387211b8cd7_p05.cif
63470b2f660f1387211b8cd7_p06,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.90458638315906,0.2746014830978236,1.9871943525704687,0.009621473094514048,1.9706787892224333,step4/candidates/63470b2f660f1387211b8cd7_p06.cif
63470b2f660f1387211b8cd7_p07,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922883883,1.9303557138606102,0.001247015000498863,1.9281226146299848,step4/candidates/63470b2f660f1387211b8cd7_p07.cif
63470b2f660f1387211b8cd7_p08,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.6803782193958,0.1599616010956834,1.9883128020511396,0.009557442079267635,1.9706787892224336,step4/candidates/63470b2f660f1387211b8cd7_p08.cif
63470b2f660f1387211b8cd7_p09,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306178,5.62608962933928,1.916689049632053,0.004904881282861661,1.9097524999999989,step4/candidates/63470b2f660f1387211b8cd7_p09.cif
63470b2f660f1387211b8cd7_p10,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154239,1.9369791754864512,0.01925216686563539,1.9097524999999989,step4/candidates/63470b2f660f1387211b8cd7_p10.cif
63470b2f660f1387211b8cd7_p11,63470b2f660f1387211b8cd7,BaBiCoFeO6,63470b2f660f1387211b8cd6,development,unstable_negative_control_gt_0.20,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.9097524999999997,3.1401849173675503e-16,1.9097524999999989,step4/candidates/63470b2f660f1387211b8cd7_p11.cif
63470faf103349a28b1bb3e6_p01,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,original,original,original,original,F-43m,MP parent,180.0,0.0,1.9282465000000002,0.058233044299999925,1.8700134556999997,step4/candidates/63470faf103349a28b1bb3e6_p01.cif
63470faf103349a28b1bb3e6_p02,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.9282464999999995,3.8459253727671276e-16,1.9282464999999993,step4/candidates/63470faf103349a28b1bb3e6_p02.cif
63470faf103349a28b1bb3e6_p03,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339293,1.9352502230217432,0.004952380042227215,1.9282464999999993,step4/candidates/63470faf103349a28b1bb3e6_p03.cif
63470faf103349a28b1bb3e6_p04,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.07341812415425,1.955736837995832,0.01943860441396328,1.9282464999999993,step4/candidates/63470faf103349a28b1bb3e6_p04.cif
63470faf103349a28b1bb3e6_p05,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.03698123125765374,1.94897373317362,0.001261340953790886,1.94679451040442,step4/candidates/63470faf103349a28b1bb3e6_p05.cif
63470faf103349a28b1bb3e6_p06,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.2746014830978337,2.006438297718564,0.009714647222266146,1.9897627980287473,step4/candidates/63470faf103349a28b1bb3e6_p06.cif
63470faf103349a28b1bb3e6_p07,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922870484,1.9490492349174684,0.0012590910655485648,1.94679451040442,step4/candidates/63470faf103349a28b1bb3e6_p07.cif
63470faf103349a28b1bb3e6_p08,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.1599616010956708,2.0075675782386995,0.00964999613211685,1.9897627980287473,step4/candidates/63470faf103349a28b1bb3e6_p08.cif
63470faf103349a28b1bb3e6_p09,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339293,1.9352502230217432,0.004952380042227215,1.9282464999999993,step4/candidates/63470faf103349a28b1bb3e6_p09.cif
63470faf103349a28b1bb3e6_p10,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.07341812415425,1.955736837995832,0.01943860441396328,1.9282464999999993,step4/candidates/63470faf103349a28b1bb3e6_p10.cif
63470faf103349a28b1bb3e6_p11,63470faf103349a28b1bb3e6,BaEuCoGaO6,63470faf103349a28b1bb3e3,development,unstable_negative_control_gt_0.20,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.9282464999999995,3.8459253727671276e-16,1.9282464999999993,step4/candidates/63470faf103349a28b1bb3e6_p11.cif
634710ef660f1387211bb457_p01,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,original,original,original,original,Pc,MP parent,159.01421966241648,0.10380372609673175,1.8827052218377096,0.10860316265031607,1.773953804147914,step4/candidates/634710ef660f1387211bb457_p01.cif
634710ef660f1387211bb457_p02,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.8512372324991642,2.7194799110210365e-16,1.8512372324991637,step4/candidates/634710ef660f1387211bb457_p02.cif
634710ef660f1387211bb457_p03,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339293,1.8579612446127414,0.004754594562291036,1.8512372324991637,step4/candidates/634710ef660f1387211bb457_p03.cif
634710ef660f1387211bb457_p04,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699305,11.073418124154236,1.8776296762203746,0.018662275927352305,1.8512372324991637,step4/candidates/634710ef660f1387211bb457_p04.cif
634710ef660f1387211bb457_p05,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.03698123125767115,1.871136672626605,0.001210966199878262,1.8690444824796224,step4/candidates/634710ef660f1387211bb457_p05.cif
634710ef660f1387211bb457_p06,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.27460148309782934,1.9263062484225173,0.009326668887226329,1.9102967258348613,step4/candidates/634710ef660f1387211bb457_p06.cif
634710ef660f1387211bb457_p07,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922883047,1.8712091590225768,0.001208806166457665,1.8690444824796224,step4/candidates/634710ef660f1387211bb457_p07.cif
634710ef660f1387211bb457_p08,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939578,0.15996160109566662,1.9273904283470287,0.009264599797405067,1.910296725834861,step4/candidates/634710ef660f1387211bb457_p08.cif
634710ef660f1387211bb457_p09,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339293,1.8579612446127414,0.004754594562291036,1.8512372324991637,step4/candidates/634710ef660f1387211bb457_p09.cif
634710ef660f1387211bb457_p10,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699305,11.073418124154236,1.8776296762203746,0.018662275927352305,1.8512372324991637,step4/candidates/634710ef660f1387211bb457_p10.cif
634710ef660f1387211bb457_p11,634710ef660f1387211bb457,MgSmCuSiO6,634710ef660f1387211bb456,development,unstable_negative_control_gt_0.20,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.8512372324991642,2.7194799110210365e-16,1.8512372324991637,step4/candidates/634710ef660f1387211bb457_p11.cif
